course_name,lecture_name,review_rating,review_comment
"Data Strategy","Curating the most important data insights",5,Excellent!
"Data Strategy","Curating the most important data insights",5,"Good presentation, i'm glad to attend this course !"
"Data Strategy","Curating the most important data insights",5,"Es un curso claro y de fácil comprensión con información importante en el análisis de datos que generalmente se pasan por alto por desconocimiento de los mismos."
"Data Strategy","Curating the most important data insights",5,"easy to understand and follow"
"Data Strategy","Curating the most important data insights",5,"Nice materials "
"Data Strategy","Curating the most important data insights",5,"Course was ok. Information was presented quickly with no time to absorb,   Suggest short qiuizes after each section to reenfrce topics and confirm student comprehension"
"Data Strategy","Curating the most important data insights",5,"Excellent experience

"
"Data Strategy","Curating the most important data insights",5,"V-good info"
"Data Strategy","Curating the most important data insights",5,great
"Data Strategy","Curating the most important data insights",5,"Excellent 👌"
"Data Strategy","Curating the most important data insights",5,Nice
"Data Strategy","Curating the most important data insights",5,Excellent
"Data Strategy","Curating the most important data insights",5,"Very informative course for long-term plan that defines the technology, processes, people, and rules required to manage an organization's information within data strategy."
"Data Strategy","Using data for good",5,"Insightful, detailed, full of industry examples, structured and holistic approach to provide understanding on subject matter of Data Strategy"
"Data Strategy","Curating the most important data insights",5,exellent
"Data Strategy","Curating the most important data insights",5,
"Data Strategy","Curating the most important data insights",5,4
"Data Strategy","Curating the most important data insights",5,Excellent
"Data Strategy","Curating the most important data insights",5,"good
"
"Data Strategy","Curating the most important data insights",5,"This chapter is very insightful and has introduced new concepts that will be very useful to me. "
"Data Strategy","Curating the most important data insights",5,"really nice!"
"Data Strategy","Curating the most important data insights",5,"Thanks for detailling courses!"
"Data Strategy","Using data for good",5,"really impressed!"
"Data Strategy","Curating the most important data insights",5,"Great course, a lot of knowledge and beautiful graphics. Not boring :) interesting topics and good pace."
"Data Strategy","Curating the most important data insights",5,"PERFECT
"
"Data Strategy","Curating the most important data insights",5,"Its very enlightening"
"Data Strategy","Curating the most important data insights",5,"best "
"Data Strategy","Curating the most important data insights",5,"I'm deeply enthralled by the content and the smoothness of the course and it's transitions.

Wish I'd discovered it even earlier."
"Data Strategy","Curating the most important data insights",5,Good
"Data Strategy","Using data for good",5,loved!!!
"Data Strategy","Curating the most important data insights",5,"Overall sessions are outstanding "
"Data Strategy","Curating the most important data insights",5,Excellent
"Data Strategy","Curating the most important data insights",5,Good
"Data Strategy","Curating the most important data insights",5,"Great introductory course"
"Data Strategy","Curating the most important data insights",5,"So far great... especially Use- case driven approach"
"Data Strategy","Using data to improve your business processes",5,"I really like it "
"Data Strategy","Using data for good",5,excellent
"Data Strategy","Curating the most important data insights",5,Nice
"Data Strategy","Curating the most important data insights",5,"Amazing and Wonderful."
"Data Strategy","Curating the most important data insights",5,"Super.. "
"Data Strategy","Curating the most important data insights",5,"really good"
"Data Strategy","Curating the most important data insights",5,"very detailed."
"Data Strategy","Curating the most important data insights",5,good
"Data Strategy","Curating the most important data insights",5,"Clear, easy to follow and understand explanations."
"Data Strategy","Curating the most important data insights",5,"Interesting course"
"Data Strategy","Curating the most important data insights",5,"Easy to go along with for a beginner"
"Data Strategy","Using data for good",5,excellent
"Data Strategy","Curating the most important data insights",5,"I am enjoying it actually some wonderful insights were shared "
"Data Strategy","Using data for good",5,"excellent "
"Data Strategy","Using data for good",5,"Wonderful and Impressive course. It will helpful for future to simply achieve my goals. Thank you"
"Data Strategy","Curating the most important data insights",5,"Super Course. Instructor is very knowledgeable."
"Data Strategy","Using data to improve your business processes",5,"everything so far is easy to digest and extremely insightful"
"Data Strategy","Using data for good",5,"Excellent and useful course. 
Thank you Bernard."
"Data Strategy","Defining data use cases walk through (part 1)",5,"Very enlightening, am impressed "
"Data Strategy","Using data to improve your business processes",5,"So Skillful "
"Data Strategy","Curating the most important data insights",5,"Well developed. Covers information that is crucial for developing, implementing and using data to achieve a desired outcome. When dealing with customers, they assumed that IT did it all, when they were the ones who drive the process. This course shows that the DS needs to guide the customer to help them achieve their goals."
